Ph,N,P,K,Zinc,Sulfur,Soil_Type,Rainfall,Wind_Speed,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,State,District,Altitude,Season,Market_Demand,Water_Availability,Crop
5.3,0.23,2.901,223.778,2.237,15.243,black,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Tamil Nadu,Madurai,343,Rabi,8.9,308.56866978957623,Barley
5.64,0.1679,3.318,90.692,3.385,5.141,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Udaipur,442,Zaid,8.5,256.7270728688476,Barley
6.75,0.23,129.258,930.028,2.142,21.474,gray,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Rajasthan,Udaipur,630,Zaid,9.5,104.64232406247916,Barley
5.75,0.1679,9.679,41.134,2.357,15.121,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Tamil Nadu,Madurai,389,Rabi,9.1,173.77368219823018,Barley
6.0,0.284,9.139,187.123,0.945045,12.3,darkbrown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Maharashtra,Nashik,730,Kharif,6.1,57.4029350105738,Barley
5.95,0.284,2.219,112.914,2.056,9.362,Redish brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Bihar,Gaya,382,Rabi,5.0,342.90730176474165,Barley
5.41,0.2375,12.954,172.263,4.052,22.062,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Gujarat,Ahmedabad,585,Rabi,7.3,459.4078745911136,Barley
5.9,0.1679,6.996,92.034,2.577,19.771,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Hubli,1169,Rabi,5.8,278.15022969802953,Barley
5.47,0.23,2.917,180.743,2.853,13.891,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Uttar Pradesh,Agra,726,Zaid,9.7,437.8801747915064,Barley
5.79,0.2518,7.549,241.465,3.424,20.191,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Tamil Nadu,Coimbatore,905,Rabi,5.6,169.06649189136604,Barley
6.1,0.1679,7.325,55.537,3.456,21.366,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Bihar,Gaya,1008,Zaid,9.9,244.3683034883534,Barley
5.41,0.1679,57.619,107.897,4.305,11.321,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Madhya Pradesh,Gwalior,1165,Zaid,6.1,214.1493676245296,Barley
5.3,0.1679,83.131,311.258,4.003,10.095,Redish brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Rajasthan,Jaipur,321,Kharif,7.2,295.0435017640276,Barley
5.14,0.23,3.805,198.994,3.649,18.844,gray,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Madhya Pradesh,Gwalior,839,Rabi,6.2,391.6020309226112,Barley
5.61,0.2518,6.146,230.77,2.862,21.528,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Mysore,735,Rabi,8.0,64.81913287016688,Barley
5.99,0.2518,7.077,255.9,4.41,19.21,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Bihar,Muzaffarpur,426,Zaid,5.4,425.369866353549,Barley
5.58,0.2375,85.046,293.087,5.835,23.077,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Gujarat,Ahmedabad,1047,Zaid,8.8,118.17221875958012,Barley
5.48,0.23,1.938,211.631,2.061,12.028,black,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Madhya Pradesh,Gwalior,436,Rabi,5.6,121.6340244141066,Barley
5.2,0.23,1.635,204.747,3.623,11.141,Dark brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Maharashtra,Pune,269,Kharif,7.6,422.2115300257114,Barley
5.65,0.2518,7.526,166.837,3.313,17.287,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Uttar Pradesh,Lucknow,1150,Rabi,7.9,161.25831308686125,Barley
5.71,0.2518,5.142,202.71,2.762,23.953,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Maharashtra,Pune,1143,Kharif,6.4,169.9645927095915,Barley
5.54,0.2518,5.563,220.316,4.831,18.091,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Jaipur,1111,Zaid,5.8,164.18983727869443,Barley
5.5,0.1679,8.079,126.231,2.26,14.243,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Hubli,159,Rabi,5.1,437.3304080994576,Barley
5.59,0.2375,5.025,120.928,2.529,21.565,Reddish gray,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Madhya Pradesh,Indore,816,Zaid,6.7,182.48240136563655,Barley
5.3,0.23,4.401,221.783,3.596,13.477,black,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Tamil Nadu,Madurai,440,Rabi,9.4,437.8542346858642,Barley
5.92,0.1679,1.829,86.644,1.948,15.884,Dark brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Uttar Pradesh,Varanasi,235,Rabi,8.5,211.57946920710592,Barley
5.54,0.2518,6.925,190.019,2.836,16.826,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Gujarat,Surat,750,Zaid,7.0,300.6683710820171,Barley
5.66,0.2518,18.241,175.615,2.235,21.445,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Mysore,811,Rabi,5.5,451.8814803356157,Barley
5.34,0.1679,9.72,406.375,1.949,11.172,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Punjab,Ludhiana,690,Zaid,5.7,236.0035981313039,Barley
5.37,0.23,1.377,170.739,1.767,8.275,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Tamil Nadu,Madurai,404,Zaid,5.5,238.24897172248745,Barley
5.28,0.2518,8.965,139.459,4.963,17.688,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Uttar Pradesh,Lucknow,949,Kharif,7.0,261.96774667491457,Barley
5.8,0.2518,6.233,148.977,2.582,18.205,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Gujarat,Surat,595,Kharif,9.6,98.47744172546768,Barley
5.74,0.2518,12.464,272.324,4.832,23.929,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,West Bengal,Howrah,788,Zaid,9.7,73.53784559578901,Barley
5.72,0.2518,12.339,85.279,2.841,21.425,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Bihar,Muzaffarpur,871,Rabi,5.7,433.763826435334,Barley
6.05,0.23,16.611,398.658,0.865189,10.51,red,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Tamil Nadu,Madurai,298,Rabi,6.7,368.4495850874165,Barley
5.97,0.2375,9.753,212.903,2.795,22.56,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Jodhpur,214,Kharif,8.7,390.3359993300107,Barley
5.43,0.1679,3.507,184.848,2.393,10.541,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Bihar,Muzaffarpur,159,Rabi,5.4,464.20599939444617,Barley
5.83,0.23,2.132,65.756,0.796804,9.006,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Maharashtra,Nashik,481,Rabi,7.3,218.91856121763945,Barley
5.48,0.2518,6.903,191.133,2.953,20.831,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Mysore,490,Rabi,8.6,217.316887355376,Barley
5.97,0.2518,23.373,507.187,3.22,25.198,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,West Bengal,Kolkata,511,Kharif,5.1,72.15568628229974,Barley
5.93,0.2518,18.353,478.058,3.99,26.674,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Mysore,616,Zaid,6.3,185.0536482229024,Barley
5.41,0.2375,8.707,122.677,4.302,18.02,Grayish brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Punjab,Patiala,720,Rabi,8.4,104.3501792415476,Barley
5.35,0.23,1.074,59.367,2.013,11.528,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Madhya Pradesh,Indore,1009,Rabi,9.3,190.43439336711933,Barley
5.8,0.2518,10.739,153.15,3.65,16.39,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Madhya Pradesh,Gwalior,939,Kharif,7.8,80.70192286186112,Barley
5.87,0.23,4.609,225.27,1.637,18.048,black,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Uttar Pradesh,Lucknow,274,Zaid,6.6,307.84491926421487,Barley
5.75,0.1679,3.646,125.693,1.156,11.449,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Jodhpur,375,Rabi,7.8,277.5194564745676,Barley
6.4,0.23,453.48,1235.1,7.757,36.59,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Uttar Pradesh,Agra,749,Kharif,7.0,154.62901689067473,Barley
5.9,0.23,6.366,94.022,0.604535,11.238,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Rajasthan,Jodhpur,721,Kharif,6.1,401.244061316036,Barley
5.25,0.23,2.327,157.397,2.335,14.07,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Punjab,Patiala,895,Kharif,9.2,395.93403298615226,Barley
5.68,0.2518,12.036,276.634,2.627,22.331,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Karnataka,Bangalore,264,Rabi,8.3,243.061933186909,Barley
6.05,0.2375,8.243,199.565,2.528,18.691,red,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Jodhpur,368,Zaid,8.1,492.991909625981,Barley
5.92,0.23,42.895,383.306,2.321,13.209,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Bihar,Patna,202,Zaid,9.9,150.09300186924833,Barley
5.45,0.2518,51.843,265.166,5.666,22.895,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Gujarat,Ahmedabad,1036,Kharif,7.6,419.1403354204596,Barley
5.73,0.2375,7.469,325.68,4.72,24.413,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Uttar Pradesh,Varanasi,870,Zaid,8.5,94.98091919001976,Barley
5.63,0.2518,7.166,182.313,3.214,21.64,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Punjab,Amritsar,1166,Zaid,6.0,417.68676960206864,Barley
6.49,0.23,4.467,118.401,1.782,15.982,brown,1.17,6.48,7.65,7.773333333,10.98666667,9.726666667,Bihar,Gaya,957,Rabi,7.3,268.5085254310924,Barley
6.15,0.23,273.222,841.298,3.243,16.438,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Udaipur,593,Zaid,9.9,366.84915644635225,Barley
5.7,0.2375,9.861,184.737,3.057,21.324,brown,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Rajasthan,Udaipur,795,Kharif,5.7,327.68061017250625,Barley
5.75,0.2518,223.348,658.37,5.93,25.92,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Punjab,Patiala,289,Zaid,5.5,456.112868534396,Barley
5.75,0.2518,9.547,241.936,2.082,22.557,black,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Bihar,Gaya,1021,Zaid,5.3,273.2429882598541,Barley
5.34,0.23,1.281,105.739,2.556,11.36,gray,2.073333333,46.1,7.183333333,7.65,10.47666667,9.07,Madhya Pradesh,Bhopal,160,Zaid,8.3,460.5846654341403,Barley
5.7,0.3215,7.0,820.0,2.7,15.0,red,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Tamil Nadu,Chennai,954,Kharif,7.0,375.9845836649513,Barley
5.3,0.2279,8.0,125.0,0.9,23.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,866,Rabi,5.7,323.1606105630919,Barley
5.3,0.2279,7.0,92.0,1.2,22.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,1167,Kharif,6.9,287.4401715930815,Barley
5.3,0.2279,7.0,74.0,1.2,19.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,191,Zaid,8.2,389.04085744933,Barley
5.3,0.2279,4.0,101.0,0.9,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,756,Kharif,6.9,87.51727253537445,Barley
5.3,0.2279,27.0,570.0,2.3,13.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,134,Rabi,6.6,393.397323191628,Barley
5.3,0.2279,8.0,114.0,1.2,18.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,1030,Zaid,6.6,475.5053842757099,Barley
5.4,0.1333,2.0,211.0,1.4,9.0,Red brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,132,Zaid,5.9,475.1984291194887,Barley
5.4,0.1333,4.0,231.0,1.0,16.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,709,Kharif,9.1,98.97088338579468,Barley
5.4,0.1333,2.0,237.0,1.1,7.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,463,Rabi,6.6,279.26003762415246,Barley
6.4,0.1209,2.0,251.0,1.8,10.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,151,Rabi,8.7,481.7502339754608,Barley
6.4,0.1209,2.0,263.0,1.4,11.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,458,Rabi,9.2,296.8067833292633,Barley
5.4,0.2255,16.0,135.0,0.9,6.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,132,Rabi,9.8,231.2402592583218,Barley
5.8,0.250293402,2.0,172.0,1.4,8.0,Brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,350,Kharif,6.1,274.6559735624397,Barley
5.3,0.3087,3.0,584.0,2.1,13.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,83,Zaid,7.2,172.55682012347688,Barley
5.3,0.2279,3.0,111.0,0.7,12.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jaipur,350,Zaid,7.7,205.8143853548275,Barley
5.3,0.2279,9.0,80.0,0.7,21.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,1134,Kharif,9.3,483.14868895245536,Barley
5.3,0.2279,3.0,126.0,0.9,11.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Patiala,578,Rabi,7.1,96.98704911600528,Barley
5.3,0.2279,3.0,202.0,0.7,10.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,1181,Rabi,9.9,52.713952427158176,Barley
5.3,0.2279,8.0,238.0,0.9,15.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,391,Rabi,9.6,424.4772972950953,Barley
5.3,0.2279,2.0,147.0,1.0,9.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Hubli,562,Kharif,6.8,450.2315744826215,Barley
6.0,0.0969,7.0,83.0,0.8,6.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,763,Zaid,8.9,417.9282363945593,Barley
6.4,0.1209,1.0,215.0,1.0,8.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,524,Kharif,6.5,272.74681516050066,Barley
6.1,0.253708879,6.0,172.0,0.6,19.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jodhpur,186,Rabi,5.7,114.19455870517452,Barley
6.1,0.253708879,23.0,328.0,2.1,7.0,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Hubli,531,Kharif,9.2,261.97583510952853,Barley
5.45,0.31,12.1,701.0,3.24,20.6,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Hubli,578,Kharif,5.0,428.7198573642011,Barley
5.1,0.19890058,8.0,448.0,2.3,22.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,72,Rabi,8.2,259.6386026260624,Barley
5.2,0.183923547,3.0,403.0,1.8,17.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jaipur,573,Zaid,5.5,171.0519595107221,Barley
5.7,0.164829547,11.48,134.6,0.93,9.18,gray,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Gujarat,Rajkot,471,Rabi,6.5,205.5514272234904,Barley
5.7,0.164829547,9.0,117.0,0.8,20.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Indore,422,Rabi,9.8,389.55024197315066,Barley
5.4,0.1639,2.8,100.79,1.56,3.94,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Patna,1091,Kharif,7.6,194.79664679992047,Barley
6.2,0.18,4.0,291.0,2.5,23.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,West Bengal,Durgapur,391,Zaid,9.8,406.97414010359057,Barley
5.8,0.278033635,4.45,84.1,0.94,7.37,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Gwalior,1195,Kharif,7.6,156.8353603338679,Barley
5.4,0.1639,1.0,203.0,0.8,10.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Pune,279,Zaid,5.1,359.8293897794668,Barley
6.2,0.18,2.0,217.0,1.4,11.0,brown,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Tamil Nadu,Coimbatore,339,Rabi,7.5,284.3689633136395,Barley
5.8,0.009379812,2.67,687.74,2.43,11.73,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jaipur,652,Rabi,6.2,318.00404732604653,Barley
5.7,0.1638,4.0,52.0,0.6,19.0,gray,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Rajkot,163,Kharif,8.7,191.80799549344297,Barley
5.7,0.1638,1.0,238.0,1.2,14.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,965,Rabi,5.3,368.4181674427055,Barley
5.8,0.009379812,4.0,114.0,1.5,12.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Chennai,1066,Zaid,7.1,410.4111768036434,Barley
6.0,0.118456249,18.0,133.0,1.0,17.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Bangalore,1122,Kharif,8.1,408.2081394039103,Barley
5.4,0.153057985,1.0,167.0,1.4,9.0,gray,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nashik,486,Kharif,8.7,161.49425768947617,Barley
5.72,0.1639,1.0,119.0,0.6,17.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,1144,Rabi,8.6,258.82855275933827,Barley
5.6,0.1639,2.08,159.04,2.52,7.43,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Madurai,355,Rabi,8.6,216.85643316776,Barley
5.04,0.1639,4.0,147.0,2.8,11.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Gwalior,388,Kharif,7.1,494.5390843518368,Barley
5.69,0.1639,1.0,150.0,0.8,32.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,1117,Kharif,7.2,418.1996541127005,Barley
5.69,0.1639,2.0,266.0,2.3,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,West Bengal,Durgapur,339,Rabi,8.9,235.1100928273217,Barley
5.67,0.17,3.06,284.05,1.98,8.28,other,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Karnataka,Mysore,1182,Rabi,9.0,352.91474762300953,Barley
5.69,0.1639,2.0,187.0,0.7,9.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Chennai,910,Kharif,5.8,294.18714906976817,Barley
5.78,0.1639,1.0,271.0,1.2,11.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Madurai,1023,Rabi,6.2,96.66564628799038,Barley
5.67,0.17,2.0,208.0,0.9,9.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nagpur,112,Zaid,8.7,109.90107745199676,Barley
6.48,0.14,0.64,242.0,1.11,11.6,brown,2.78,5.19,9.723333333,10.70333333,13.77333333,12.65666667,Bihar,Patna,952,Zaid,6.7,409.2740785954708,Barley
7.0,0.252362008,12.0,831.0,3.2,7.0,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Rajkot,315,Rabi,7.3,115.06414821686371,Barley
5.51,0.1639,3.0,246.0,1.6,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,1159,Zaid,9.7,355.2762337485917,Barley
5.67,0.17,3.0,183.0,1.1,21.0,other,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Madhya Pradesh,Indore,254,Zaid,8.8,306.84178827495106,Barley
7.0,0.252362008,13.78,312.09,2.21,2.63,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Ludhiana,376,Kharif,5.9,151.5420793239634,Barley
5.7,0.252834987,4.0,628.0,2.6,15.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Mysore,1006,Zaid,6.6,468.386565127857,Barley
5.37,0.1639,3.0,222.0,1.9,10.0,gray,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Madurai,247,Kharif,9.7,291.74180072297014,Barley
5.67,0.17,3.38,167.04,2.76,10.17,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Karnataka,Hubli,910,Rabi,9.6,447.7687248796783,Barley
5.0,0.254730978,2.67,417.13,1.93,12.14,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Muzaffarpur,731,Rabi,6.2,175.3884956568035,Barley
5.37,0.1639,2.69,168.49,1.9,5.78,gray,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jodhpur,1112,Rabi,7.5,253.68737293734176,Barley
5.67,0.17,7.0,437.0,2.8,10.0,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Muzaffarpur,753,Kharif,9.0,410.1301362378669,Barley
5.2,0.000261711,3.0,167.76,2.2,8.4,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Punjab,Ludhiana,532,Kharif,6.8,159.77420146079572,Barley
5.67,0.17,3.11,82.33,1.86,19.91,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,80,Kharif,5.3,139.43346556068315,Barley
5.67,0.17,6.0,296.0,1.2,11.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Ahmedabad,225,Rabi,7.9,419.2288181072129,Barley
5.2,0.000261711,8.0,144.0,3.8,13.0,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Patna,201,Kharif,8.0,223.47455323858367,Barley
5.67,0.17,6.0,105.0,1.8,17.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jodhpur,836,Zaid,7.9,435.0224111477924,Barley
5.2,0.000261711,2.0,185.0,2.1,10.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,90,Rabi,6.1,196.86057022204497,Barley
5.67,0.17,8.0,135.0,1.8,15.0,black,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Bihar,Patna,740,Kharif,6.0,111.19973629750493,Barley
6.0,0.189,104.0,590.0,3.5,8.0,red,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Punjab,Ludhiana,574,Zaid,9.8,476.7889441877082,Barley
5.84,0.18,9.36,86.0,1.02,10.1,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Gujarat,Surat,860,Rabi,9.9,269.48404940315265,Barley
5.6,0.131,2.0,435.0,1.6,13.0,brown,0.75,5.56,8.016666667,8.503333333,12.59333333,10.98666667,Punjab,Ludhiana,923,Kharif,5.2,371.15352228501024,Barley
5.38,0.23,3.39,413.0,1.3,15.3,reddish brown,1.986666667,4.86,9.256666667,9.886666667,13.57,12.14666667,Maharashtra,Nagpur,649,Rabi,10.0,222.80757506400016,Barley
5.1,0.17,2.63,539.0,1.34,29.7,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nagpur,568,Rabi,6.1,212.31863009263705,Barley
6.5,0.1419,5.0,418.0,1.1,6.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Tamil Nadu,Coimbatore,333,Rabi,6.2,374.81626196276216,Barley
4.99,0.18,1.23,220.0,0.8,20.1,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Lucknow,343,Kharif,5.1,453.9530299773568,Barley
4.77,0.22,5.6,306.0,1.61,21.4,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Maharashtra,Nagpur,502,Rabi,6.7,444.7702621632045,Barley
6.33,0.16,10.9,444.0,1.36,9.41,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Tamil Nadu,Coimbatore,1155,Rabi,8.3,358.4937364214352,Barley
4.87,0.2,1.61,410.0,1.01,23.8,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Jodhpur,1151,Rabi,9.9,303.05080484865016,Barley
7.3,0.0437,4.0,403.0,0.9,5.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Gujarat,Ahmedabad,823,Kharif,6.1,459.7539720262527,Barley
7.93,0.15,39.1,514.0,1.28,14.8,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Madhya Pradesh,Bhopal,711,Kharif,6.6,334.6806188639729,Barley
5.1,0.2102,3.0,196.0,0.7,17.0,red,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Rajasthan,Udaipur,1134,Zaid,8.9,249.75360371934724,Barley
5.7,0.1198,3.0,391.0,1.4,6.0,brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Tamil Nadu,Coimbatore,134,Kharif,7.0,196.6894053061629,Barley
5.22,0.19,0.84,188.0,1.04,13.4,dark brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Uttar Pradesh,Agra,1177,Rabi,9.5,439.5874008072116,Barley
5.24,0.14,0.92,109.0,0.8,18.3,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Rajkot,933,Kharif,5.8,327.21987779481253,Barley
8.5,0.0535,3.0,429.0,1.2,11.0,black,1.763333333,6.26,7.933333333,8.403333333,11.41333333,10.15,Maharashtra,Nashik,147,Rabi,9.7,318.33751024050554,Barley
5.23,0.17,1.45,299.0,0.82,13.8,reddish brown,2.293333333,5.44,8.91,9.48,12.24666667,11.10666667,Gujarat,Rajkot,312,Rabi,6.0,417.4084174172911,Barley
